"Time [ms]","CoreLoss [mW]"
0,0
0.04,2.6377377624349
0.08,2.85593286608419
0.12,3.0490961905747
0.16,3.34893504032727
0.2,3.7481207330411
0.24,4.05728587486253
0.28,4.3018317141592
0.32,4.50628725463348
0.36,4.64383277715796
0.4,4.75724546868475
0.44,4.80832848471962
0.48,4.78636756646634
0.52,4.64131465881225
0.56,4.38860828631658
0.6,4.16778278344794
0.64,4.03540868478135
0.68,3.88886869605218
0.72,3.7430944206415
0.76,3.69327580204447
0.8,3.78251533016794
0.84,3.99583301452218
0.88,4.21124278829933
0.92,4.41556578760093
0.96,4.59415793971184
1,4.75724992598747
1.04,4.85899222124662
1.08,4.89548443115574
1.12,4.89501724537579
1.16,4.81065708229274
1.2,4.61881320763164
1.24,4.46472102228915
1.28,4.27635451123079
1.32,4.0381044185244
1.36,3.87701299131478
1.4,3.79730380223122
1.44,3.7898261933222
1.48,3.88276177948871
1.52,4.05574956917691
1.56,4.27823229431526
1.6,4.51993713106276
1.64,4.67005394276821
1.68,4.77836033238769
1.72,4.81801152282391
1.76,4.81726354666673
1.8,4.80638326145182
1.84,4.7543516055099
1.88,4.58365273188841
1.92,4.32439585045182
1.96,4.10960941147578
2,3.95415382414861
2.04,3.83587001633488
2.08,3.75623852359094
2.12,3.73735217053014
2.16,3.89788619705141
2.2,4.20242994132189
2.24,4.42868608076752
2.28,4.59860210781228
2.32,4.73461938677944
2.36,4.81490906069941
2.4,4.87066010101199
2.44,4.86436556685441
2.48,4.83528215338894
2.52,4.72190739719104
2.56,4.47695700585324
2.6,4.29279453317426
2.64,4.1339772083516
2.68,3.96783811286194
2.72,3.81521312857556
2.76,3.76982037491911
2.8,3.85923880912288
2.84,4.09372435797629
2.88,4.30734558948549
2.92000000000001,4.49105612044918
2.96000000000001,4.64358802114275
3.00000000000001,4.77007267643217
3.04000000000001,4.87161770865175
3.08000000000001,4.8847805045296
3.12000000000001,4.8962168302653
3.16000000000001,4.86420565127953
3.20000000000001,4.72824163097692
3.24000000000001,4.53187200754316
3.28000000000001,4.29586748856111
3.32000000000001,4.10246649881515
3.36000000000001,3.94264853872947
3.40000000000001,3.85919421122866
3.44000000000001,3.88860123753627
3.48000000000001,3.99504425987828
3.52000000000001,4.2000126166216
3.56000000000001,4.43750964867251
3.60000000000001,4.60561748158434
3.64000000000001,4.78254542365019
3.68000000000001,4.92069000258692
3.72000000000001,4.98450326670703
3.76000000000001,5.06925447395688
3.80000000000001,5.12215739556859
3.84000000000001,5.10310212110906
3.88000000000001,4.95261998065114
3.92000000000001,4.70403520579727
3.96000000000001,4.52109610645484
4.00000000000001,4.41187528386734
4.04000000000001,4.32957931368146
4.08000000000001,4.31925678645819
4.12000000000001,4.34779902785792
4.16000000000001,4.51982207491157
4.20000000000001,4.82592488644929
4.24000000000001,5.05724029973219
4.28000000000001,5.26332709058659
4.32000000000001,5.45278306289177
4.36000000000001,5.58928324092396
4.40000000000001,5.72485206409062
4.44000000000001,5.8160099657261
4.48000000000001,5.84455271066465
4.52000000000001,5.7614014196874
4.56000000000001,5.56380246564842
4.60000000000001,5.38059749696822
4.64000000000001,5.28780091139827
4.68000000000001,5.16396611570342
4.72000000000001,5.03607493211524
4.76000000000001,5.00508451009137
4.80000000000001,5.11112101370041
4.84000000000001,5.31133129959929
4.88000000000001,5.46944285171385
4.92000000000001,5.63326771372789
4.96000000000001,5.80897985769583
5.00000000000001,5.99829495628043
5.04000000000001,6.1448342593987
5.08000000000001,6.25013372498891
5.12000000000001,6.35414104103317
5.16000000000001,6.39892922601418
5.20000000000001,6.35386877636827
5.24000000000001,6.33304424260838
5.28000000000001,6.19336112959157
5.32000000000001,5.89441057974717
5.36000000000001,5.53898304744899
5.40000000000001,5.44218958917219
5.44000000000001,5.4665122722361
5.48000000000001,5.55803018584151
5.52000000000001,5.69104616301057
5.56000000000001,5.87563144011861
5.60000000000001,6.12746761816609
5.64000000000001,6.33068731355882
5.68000000000001,6.5365060504095
5.72000000000001,6.69218360711277
5.76000000000001,6.85288600805915
5.80000000000001,7.07633378303815
5.84000000000001,7.31103315692113
5.88000000000001,7.43923387186001
5.92000000000001,7.42918510478716
5.96000000000001,7.43216997143329
6.00000000000001,7.47217972433715
6.04000000000001,7.54028070006134
6.08000000000001,7.59241669714789
6.12000000000001,7.64252246639645
6.16000000000001,7.8194853551034
6.20000000000001,8.07377907494794
6.24000000000001,8.17782851245649
6.28000000000001,8.22181339753382
6.32000000000001,8.23669868817126
6.36000000000001,8.21007471285773
6.40000000000001,8.19021660558431
6.44000000000001,8.11326624374043
6.48000000000001,8.0518197870317
6.52000000000001,7.94370570174685
6.56000000000001,7.72852594890425
6.60000000000001,7.6452316584622
6.64000000000001,7.62247655448924
6.68000000000001,7.59914059006708
6.72000000000002,7.58429607444795
6.76000000000002,7.65866754201864
6.80000000000002,7.83590814466179
6.84000000000002,8.07164664877903
6.88000000000002,8.17650054239792
6.92000000000002,8.23147017185512
6.96000000000002,8.26507440914106
7.00000000000002,8.30152039262764
7.04000000000002,8.3173591298878
7.08000000000002,8.24752920926001
7.12000000000002,8.2048796758148
7.16000000000002,8.15861088880961
7.20000000000002,8.04734684377122
7.24000000000002,7.94423410163618
7.28000000000002,7.79758078996832
7.32000000000002,7.71194939348537
7.36000000000002,7.68084745664121
7.40000000000002,7.72942000282906
7.44000000000002,7.88136383652496
7.48000000000002,8.01091213929272
7.52000000000002,8.13012324186889
7.56000000000002,8.2430486949586
7.60000000000002,8.28094366888876
7.64000000000002,8.34950496793702
7.68000000000002,8.40381520070779
7.72000000000002,8.35530349368141
7.76000000000002,8.33866852720279
7.80000000000002,8.30700321274318
7.84000000000002,8.2579815151975
7.88000000000002,8.12075524276954
7.92000000000002,7.89156067538164
7.96000000000002,7.75327393313318
8.00000000000002,7.72383771109664
8.04000000000002,7.72419394812329
8.08000000000002,7.77955791550121
8.12000000000002,7.82936390009203
8.16000000000002,7.96869600366481
8.20000000000002,8.18228044221266
8.24000000000002,8.24727656852323
8.28000000000002,8.29593762957168
8.32000000000002,8.35049022083429
8.36000000000002,8.35826486447371
8.40000000000002,8.37007840865148
8.44000000000002,8.34246192869036
8.48000000000002,8.28511544474167
8.52000000000002,8.14616297296524
8.56000000000002,7.9428107009065
8.60000000000002,7.79060323936392
8.64000000000002,7.76264011226637
8.68000000000002,7.72236931107663
8.72000000000002,7.67962402520568
8.76000000000002,7.75118376390061
8.80000000000002,7.9281415159628
8.84000000000002,8.11893125050439
8.88000000000002,8.19021229229831
8.92000000000002,8.23533135268349
8.96000000000002,8.28399527525592
9.00000000000002,8.34814711874987
9.04000000000002,8.36601369105335
9.08000000000002,8.30932788422212
9.12000000000002,8.26346256274369
9.16000000000002,8.17231071771749
9.20000000000002,8.03055697026499
9.24000000000002,7.9782978161
9.28000000000002,7.87893132794487
9.32000000000002,7.74220611392838
9.36000000000002,7.71152490099355
9.40000000000002,7.7917579166758
9.44000000000002,7.90746223983421
9.48000000000002,8.02901539550643
9.52000000000002,8.1085075025966
9.56000000000002,8.19273389503402
9.60000000000002,8.33558886550486
9.64000000000002,8.3788413329572
9.68000000000002,8.38473984225402
9.72000000000002,8.32011598786579
9.76000000000002,8.24668127949016
9.80000000000002,8.20608949998788
9.84000000000002,8.16423305025208
9.88000000000002,8.04402700099488
9.92000000000002,7.83491647674094
9.96000000000002,7.71151385042474
10,7.685307569955
10.04,7.72757552335813
10.08,7.76665142115144
10.12,7.81258717590895
10.16,7.98457356119649
10.2,8.22369738330127
10.24,8.3047307655927
10.28,8.33291521112337
10.32,8.34282078280471
10.36,8.31266375970809
10.4,8.29127128013923
10.44,8.21452909100038
10.48,8.15956628357396
10.52,8.05739446427803
10.56,7.84852012818415
10.6,7.76300576582355
10.64,7.73307367800798
10.68,7.70213439615009
10.72,7.67984415510729
10.76,7.75575303675985
10.8,7.9359277420134
10.84,8.16935863970376
10.88,8.26531835753114
10.92,8.30159064042149
10.96,8.32259783514371
11,8.35269638077538
11.04,8.36436314768529
11.08,8.29089278839749
11.12,8.24204120988068
11.16,8.19183031456839
11.2,8.07792172552649
11.24,7.97804957892026
11.28,7.82739854729916
11.32,7.73691224017546
11.36,7.70222261927443
11.4,7.74977504197229
11.44,7.90348194489106
11.48,8.03683994799817
11.52,8.15637491016591
11.56,8.26405019105184
11.6,8.29707417417866
11.64,8.35956308100954
11.68,8.41051174172026
11.72,8.35987780159493
11.76,8.34157820185788
11.8,8.30809658624685
11.84,8.25714892728365
11.88,8.11920323526909
11.92,7.8908191493506
11.96,7.75322747931648
12,7.72313306968651
12.04,7.72204994564088
12.08,7.77625127770815
12.12,7.82631801026082
12.16,7.9666429612326
12.2,8.18111756567423
12.24,8.24648654178498
12.28,8.2960063835217
12.32,8.35152468636629
12.36,8.35970098618572
12.4,8.37176848495316
12.44,8.34332792316264
12.48,8.28608982930857
12.52,8.14743883593434
12.56,7.94208214446029
12.6,7.7895665283316
12.64,7.76313751065861
12.68,7.72310240565715
12.72,7.67919733832938
12.76,7.75101359502398
12.8,7.92768744242071
12.84,8.11848746858303
12.88,8.1902381976734
12.92,8.23576960496609
12.96,8.28438486417177
13,8.34834388932323
13.04,8.36615192689049
13.08,8.30929486341222
13.12,8.26280220753364
13.16,8.17094680977098
13.2,8.02821063490506
13.24,7.97620787829968
13.28,7.87771878585467
13.32,7.74100721121426
13.36,7.70919797363015
13.4,7.78910383537697
13.44,7.90507322598407
13.48,8.02865936133662
13.52,8.1094470312438
13.56,8.19315521331121
13.6,8.33544601229555
13.64,8.37875482630753
13.68,8.38456142591116
13.72,8.31995146946002
13.76,8.2463074108767
13.8,8.20571863004746
13.84,8.1640326595505
13.88,8.04391180093983
13.92,7.83569282961499
13.96,7.71244570861974
14,7.68641403937436
14.04,7.72744250146763
14.08,7.76620017332461
14.12,7.81220575756327
14.16,7.98345064458799
14.2,8.22265768012092
14.24,8.30479382525295
14.28,8.33312102057998
14.32,8.34286840967454
14.36,8.31339026148561
14.4,8.29130662490045
14.44,8.21433770400205
14.48,8.15961388829206
14.52,8.05740369240129
14.56,7.84879509786165
14.6,7.7636704067021
14.64,7.73544773299303
14.68,7.7040341459565
14.72,7.68016596500508
14.76,7.7556959737205
14.8,7.93667559141822
14.84,8.17000003779869
14.88,8.2672127019313
14.92,8.30326554146477
14.96,8.32380880190855
15,8.35320335051701
15.04,8.36497169167247
15.08,8.29220482538742
15.12,8.24360624522408
15.16,8.19362390660756
15.2,8.07934351807588
15.24,7.97857086418881
15.28,7.82808449602612
15.32,7.73680939596638
15.36,7.70252985021309
15.4,7.74996835582028
15.44,7.90276362503003
15.48,8.036343446251
15.52,8.15562735756101
15.56,8.26321264753199
15.6,8.29702643278509
15.64,8.36097229223258
15.68,8.41198528063432
15.72,8.36089098744383
15.76,8.34216776856108
15.8,8.30869324923589
15.84,8.25815390842006
15.88,8.11999762944295
15.92,7.89048281939621
15.96,7.75200368320026
16,7.72297401763924
16.04,7.72263742864841
16.08,7.77751527358629
16.12,7.82717927295794
16.16,7.96739722666763
16.2,8.18173177890657
16.24,8.24677783606091
16.28,8.29563903031268
16.32,8.35040838132913
16.36,8.35833272444537
16.4,8.37028934926856
16.44,8.34270106066905
16.48,8.28491302249789
16.52,8.14538378550407
16.56,7.94106894362456
16.6,7.78805407332633
16.64,7.76173073152624
16.68,7.72194743752658
16.72,7.67924452824397
16.76,7.75051731122186
16.8,7.92800491551501
16.84,8.11869089945223
16.88,8.18996108189267
16.92,8.23533963186054
16.96,8.28410189303914
17,8.34810535457338
17.04,8.36599452547154
17.08,8.30957438328187
17.12,8.26378195862634
17.16,8.17183398007385
17.2,8.0289218523151
17.24,7.97640876553
17.28,7.87833540160887
17.32,7.74103863284125
17.36,7.70871476609412
17.4,7.7882523428126
17.44,7.90453082320893
17.48,8.02756944872905
17.52,8.10839731728057
17.56,8.19273083748767
17.6,8.33558123504647
17.64,8.37868150880151
17.68,8.38462217085122
17.72,8.32012245841549
17.7599999999999,8.24669825266173
17.7999999999999,8.20615205937734
17.8399999999999,8.16427288185261
17.8799999999999,8.04388723025001
17.9199999999999,7.83508150274024
17.9599999999999,7.711790878887
17.9999999999999,7.68543367749015
18.0399999999999,7.72729118502383
18.0799999999999,7.76653753024015
18.1199999999999,7.81199868711104
18.1599999999999,7.98357660922865
18.1999999999999,8.22262004905518
18.2399999999999,8.30444076983452
18.2799999999999,8.3331555762802
18.3199999999999,8.3427605854283
18.3599999999999,8.31305000194453
18.3999999999999,8.29145556355044
18.4399999999999,8.21459471079881
18.4799999999999,8.15969140198373
18.5199999999999,8.05751104796476
18.5599999999999,7.84883026084478
18.5999999999999,7.76441042828757
18.6399999999999,7.73643022007536
18.6799999999999,7.70678555744096
18.7199999999999,7.68358995296086
18.7599999999999,7.75752869444946
18.7999999999999,7.93669372207689
18.8399999999999,8.16960671771758
18.8799999999999,8.26602332289741
18.9199999999999,8.3026845814457
18.9599999999999,8.32330987447807
18.9999999999999,8.35192480525046
19.0399999999999,8.36275436237215
19.0799999999999,8.28938504382073
19.1199999999999,8.24030159772376
19.1599999999999,8.19035138727212
19.1999999999999,8.07659881037194
19.2399999999999,7.97711486893262
19.2799999999999,7.82610458491614
19.3199999999999,7.73451960634911
19.3599999999999,7.70058703623114
19.3999999999999,7.74944346643998
19.4399999999999,7.90309122178627
19.4799999999999,8.03672546033107
19.5199999999999,8.1563479346103
19.5599999999999,8.26372744447625
19.5999999999999,8.29653372811965
19.6399999999999,8.35961910491716
19.6799999999999,8.41067502189507
19.7199999999999,8.35994325500784
19.7599999999999,8.34147754527309
19.7999999999999,8.30788113974
19.8399999999999,8.25713388613179
19.8799999999999,8.11947823824863
19.9199999999999,7.89169828535096
19.9599999999999,7.7535220590532
19.9999999999999,7.72346987810548
20.0399999999999,7.7222613384673
20.0799999999999,7.77652298804408
20.1199999999999,7.82688521985992
20.1599999999999,7.96707483836017
20.1999999999999,8.18154491206158
20.2399999999998,8.24649881280644
20.2799999999998,8.29585034154929
20.3199999999998,8.35082337512946
20.3599999999998,8.3588180148359
20.3999999999998,8.37076606130291
20.4399999999998,8.34221119896866
20.4799999999998,8.28532764032644
20.5199999999998,8.1451683071144
20.5599999999998,7.94046521469021
20.5999999999998,7.78829586470545
20.6399999999998,7.76208798250914
20.6799999999998,7.72178285617558
20.7199999999998,7.67854063605778
20.7599999999998,7.74999712455616
20.7999999999998,7.92725313814575
20.8399999999998,8.1183268679239
20.8799999999998,8.18981575654074
20.9199999999998,8.23524286493607
20.9599999999998,8.28405433784287
20.9999999999998,8.34811776032981
21.0399999999998,8.36605945556847
21.0799999999998,8.30939923467749
21.1199999999998,8.26315531128958
21.1599999999998,8.17128495220521
21.1999999999998,8.02924629692356
21.2399999999998,7.97804283514613
21.2799999999998,7.88010058499551
21.3199999999998,7.74415011027501
21.3599999999998,7.71181117015901
21.3999999999998,7.79092863384784
21.4399999999998,7.90546220819617
21.4799999999998,8.02767979154698
21.5199999999998,8.10861590965793
21.5599999999998,8.19282176776494
21.5999999999998,8.33534370472853
21.6399999999998,8.37899033590916
21.6799999999998,8.38462076168959
21.7199999999998,8.3199527621897
21.7599999999998,8.24635965314162
21.7999999999998,8.20562207221317
21.8399999999998,8.16394855597481
21.8799999999998,8.04389602213658
21.9199999999998,7.83533298289312
21.9599999999998,7.71175489140731
21.9999999999998,7.68556483716689
22.0399999999998,7.7273482118145
22.0799999999998,7.76621983125417
22.1199999999998,7.81210300512852
22.1599999999998,7.9835563032071
22.1999999999998,8.22256355049622
22.2399999999998,8.3043614165204
22.2799999999998,8.33271300506011
22.3199999999998,8.34272860296676
22.3599999999998,8.31298787322685
22.3999999999998,8.29115130404243
22.4399999999998,8.21435330777141
22.4799999999998,8.15940755756404
22.5199999999998,8.05700448716815
22.5599999999998,7.84791928945195
22.5999999999998,7.76183571532674
22.6399999999998,7.73268492243951
22.6799999999997,7.70139372043774
22.7199999999997,7.67822393000974
22.7599999999997,7.75391430741754
22.7999999999997,7.93459705008293
22.8399999999997,8.16843136555675
22.8799999999997,8.26523124365986
22.9199999999997,8.30139515309632
22.9599999999997,8.3224447184387
22.9999999999997,8.35210763419408
23.0399999999997,8.3634198505076
23.0799999999997,8.29023058944965
23.1199999999997,8.24141055914211
23.1599999999997,8.19104861399671
23.1999999999997,8.07666131089434
23.2399999999997,7.97552272640003
23.2799999999997,7.82400075238017
23.3199999999997,7.73230169700505
23.3599999999997,7.69801879049726
23.3999999999997,7.74651952206711
23.4399999999997,7.9007577294774
23.4799999999997,8.03461304096758
23.5199999999997,8.15378673119759
23.5599999999997,8.26139767982265
23.5999999999997,8.29493857149248
23.6399999999997,8.35886115931862
23.6799999999997,8.41044759924568
23.7199999999997,8.35995769183464
23.7599999999997,8.34159730575478
23.7999999999997,8.30780256752999
23.8399999999997,8.25711691506933
23.8799999999997,8.11894746282187
23.9199999999997,7.89021440697672
23.9599999999997,7.75155900167024
23.9999999999997,7.72131451584512
24.0399999999997,7.72009596904044
24.0799999999997,7.77450445445136
24.1199999999997,7.82487138156274
24.1599999999997,7.96607369920444
24.1999999999997,8.18133005187967
24.2399999999997,8.24674207309167
24.2799999999997,8.29558072191482
24.3199999999997,8.35005413562443
24.3599999999997,8.3573690521549
24.3999999999997,8.36902749349432
24.4399999999997,8.34107724757354
24.4799999999997,8.28378643450803
24.5199999999997,8.14425329499612
24.5599999999997,7.93911784554872
24.5999999999997,7.78791139287837
24.6399999999997,7.76176949374935
24.6799999999997,7.72145972719807
24.7199999999997,7.67850899908965
24.7599999999997,7.75030205609397
24.7999999999997,7.92763439040436
24.8399999999997,8.1186293372008
24.8799999999997,8.19004311917811
24.9199999999997,8.23551873754391
24.9599999999997,8.28420741687407
24.9999999999997,8.34818499568266
25.0399999999997,8.36603010332618
25.0799999999997,8.30930046258353
25.1199999999996,8.26284879511134
25.1599999999996,8.17068160494391
25.1999999999996,8.02793586871572
25.2399999999996,7.97514741451201
25.2799999999996,7.87623700979488
25.3199999999996,7.73882648685459
25.3599999999996,7.70672851531932
25.3999999999996,7.78746838973022
25.4399999999996,7.90519923649615
25.4799999999996,8.02884022909872
25.5199999999996,8.1088947908217
25.5599999999996,8.19275423799425
25.5999999999996,8.33538942028278
25.6399999999996,8.37866761004273
25.6799999999996,8.38460072869528
25.7199999999996,8.32028057379066
25.7599999999996,8.24712986253124
25.7999999999996,8.20673582543352
25.8399999999996,8.16490312829784
25.8799999999996,8.04445937710303
25.9199999999996,7.83514297464973
25.9599999999996,7.71182827064189
25.9999999999996,7.68534609157307
26.0399999999996,7.72711934261167
26.0799999999996,7.76597235141202
26.1199999999996,7.81222113783182
26.1599999999996,7.98399758897127
26.1999999999996,8.223527004672
26.2399999999996,8.30505549620637
26.2799999999996,8.3331253613027
26.3199999999996,8.34296196380399
26.3599999999996,8.3130235982648
26.3999999999996,8.29130053077285
26.4399999999996,8.21449409189456
26.4799999999996,8.15954749155644
26.5199999999996,8.05736849667153
26.5599999999996,7.84897848119125
26.6,7.76450151456628
